# energy(eV) alpha
6.371500000000000163e+00 3.383186110057781916e+05
6.392999999999999794e+00 3.377006690592833911e+05
6.414600000000000080e+00 3.369147288920875289e+05
6.436099999999999710e+00 3.361587549578665057e+05
6.457600000000000229e+00 3.356115729277210776e+05
6.479099999999999859e+00 3.354181122220358811e+05
6.500700000000000145e+00 3.356918032337251934e+05
6.522199999999999775e+00 3.365201109222565428e+05
6.543700000000000294e+00 3.379465933411676087e+05
6.565199999999999925e+00 3.399858850766080432e+05
6.586800000000000210e+00 3.426478602651639958e+05
6.608299999999999841e+00 3.458660280393666471e+05
6.629800000000000360e+00 3.495877423321058159e+05
6.651299999999999990e+00 3.537108941890629940e+05
6.672900000000000276e+00 3.581938069174223929e+05
6.694399999999999906e+00 3.629328003365918994e+05
6.715900000000000425e+00 3.678703316175995860e+05
6.737400000000000055e+00 3.729923234035912901e+05
6.759000000000000341e+00 3.782895357922769035e+05
6.780499999999999972e+00 3.837113916190965683e+05
6.801999999999999602e+00 3.892284370897600893e+05
6.823500000000000121e+00 3.947687027674096753e+05
6.845100000000000406e+00 4.002852305693472736e+05
6.866600000000000037e+00 4.056392261822985602e+05
6.888099999999999667e+00 4.107868129619304091e+05
6.909600000000000186e+00 4.156232072739182622e+05
6.931199999999999584e+00 4.201230994720098097e+05
6.952700000000000102e+00 4.242576396754427697e+05
6.974199999999999733e+00 4.280328683510420960e+05
6.995700000000000252e+00 4.314624123904212029e+05
7.017299999999999649e+00 4.345656601813225425e+05
7.038800000000000168e+00 4.373438215028483537e+05
7.060299999999999798e+00 4.398066609868922387e+05
7.081800000000000317e+00 4.420031334821497439e+05
7.103399999999999714e+00 4.439723444849972147e+05
7.124900000000000233e+00 4.457770719839360099e+05
7.146399999999999864e+00 4.474964485506068449e+05
7.167900000000000382e+00 4.492401760631012730e+05
7.189499999999999780e+00 4.510918893145266920e+05
7.211000000000000298e+00 4.531504719878758187e+05
7.232499999999999929e+00 4.554653498373450129e+05
7.253999999999999559e+00 4.580955766115172300e+05
7.275599999999999845e+00 4.610733160801812191e+05
7.297100000000000364e+00 4.643832484279586351e+05
7.318599999999999994e+00 4.679866907983929268e+05
7.340099999999999625e+00 4.718612143932976760e+05
7.361699999999999910e+00 4.759406920785956900e+05
7.383200000000000429e+00 4.801560967281425255e+05
7.404700000000000060e+00 4.844386191340445657e+05
7.426199999999999690e+00 4.887171156554633635e+05
7.447799999999999976e+00 4.929200002972073853e+05
7.469299999999999606e+00 4.969806565809597378e+05
7.490800000000000125e+00 5.008388286019659718e+05
7.512299999999999756e+00 5.044456752331067692e+05
7.533900000000000041e+00 5.077990544880733360e+05
7.555399999999999672e+00 5.108444739929086645e+05
7.576900000000000190e+00 5.135828623642949387e+05
7.598499999999999588e+00 5.160604529397143051e+05
7.620000000000000107e+00 5.182670002006973955e+05
7.641499999999999737e+00 5.202067261826267350e+05
7.663000000000000256e+00 5.218942490826863796e+05
7.684599999999999653e+00 5.233250766720448155e+05
7.706100000000000172e+00 5.244937918846352259e+05
7.727599999999999802e+00 5.253867257844795240e+05
7.749100000000000321e+00 5.260004862771462649e+05
7.770699999999999719e+00 5.263400777824771358e+05
7.792200000000000237e+00 5.263802497852545930e+05
7.813699999999999868e+00 5.261579338669215795e+05
7.835200000000000387e+00 5.256822227475495311e+05
7.856799999999999784e+00 5.249929276066842722e+05
7.878300000000000303e+00 5.241100104979029857e+05
7.899799999999999933e+00 5.230842313731143367e+05
7.921299999999999564e+00 5.219460608447730192e+05
7.942899999999999849e+00 5.207308258774533751e+05
7.964400000000000368e+00 5.194792116089295596e+05
7.985899999999999999e+00 5.182424672348548775e+05
8.007400000000000517e+00 5.170670909041340346e+05
8.028999999999999915e+00 5.160588185438996297e+05
8.050499999999999545e+00 5.152633170670645195e+05
8.071999999999999176e+00 5.147539145722577232e+05
8.093500000000000583e+00 5.145672873143341276e+05
8.115099999999999980e+00 5.147620931579840253e+05
8.136599999999999611e+00 5.152991822796291090e+05
8.158099999999999241e+00 5.162120031945327646e+05
8.179600000000000648e+00 5.174366169839634676e+05
8.201200000000000045e+00 5.189617726217449526e+05
8.222699999999999676e+00 5.207533737775436603e+05
8.244199999999999307e+00 5.228070475793674123e+05
8.265700000000000713e+00 5.251016743910693331e+05
8.287300000000000111e+00 5.276976173481422011e+05
8.308799999999999741e+00 5.305718732489341637e+05
8.330299999999999372e+00 5.337143832701705396e+05
8.351800000000000779e+00 5.371377187977178255e+05
8.373400000000000176e+00 5.407725880650213221e+05
8.394899999999999807e+00 5.445296276415950852e+05
8.416399999999999437e+00 5.482970122262554942e+05
8.437900000000000844e+00 5.519454058788053226e+05
8.459500000000000242e+00 5.553442938763425918e+05
8.480999999999999872e+00 5.583694503699798370e+05
8.502499999999999503e+00 5.609368033505672356e+05
8.523999999999999133e+00 5.629686526410965016e+05
8.545600000000000307e+00 5.644353200551500777e+05
8.567099999999999937e+00 5.653489867821923690e+05
8.588599999999999568e+00 5.657790949809545418e+05
8.610099999999999199e+00 5.657524426041039405e+05
8.631700000000000372e+00 5.653598373870422365e+05
8.653200000000000003e+00 5.646771726386732189e+05
8.674699999999999633e+00 5.637415500053082360e+05
8.696199999999999264e+00 5.625608133555760141e+05
8.717800000000000438e+00 5.611820881233999971e+05
8.739300000000000068e+00 5.595758692098852480e+05
8.760799999999999699e+00 5.577001578895952553e+05
8.782299999999999329e+00 5.555363436017086497e+05
8.803900000000000503e+00 5.530958059839642374e+05
8.825400000000000134e+00 5.503679602573565207e+05
8.846899999999999764e+00 5.473718340497059980e+05
8.868399999999999395e+00 5.441519751296646427e+05
8.890000000000000568e+00 5.407419178277382161e+05
8.911500000000000199e+00 5.372353964293161407e+05
8.932999999999999829e+00 5.337166993628861383e+05
8.954499999999999460e+00 5.303032678006755887e+05
8.976100000000000634e+00 5.271147700105062686e+05
8.997600000000000264e+00 5.242904967796351993e+05
9.019099999999999895e+00 5.219502407404526020e+05
9.040599999999999525e+00 5.202674718090711976e+05
9.062200000000000699e+00 5.193074341403351282e+05
9.083700000000000330e+00 5.191874563108868897e+05
9.105199999999999960e+00 5.199585652586049400e+05
9.126799999999999358e+00 5.216878070331803174e+05
9.148300000000000765e+00 5.243727757819505641e+05
9.169800000000000395e+00 5.280008428313354962e+05
9.191300000000000026e+00 5.325870343977863668e+05
9.212899999999999423e+00 5.380961421790759778e+05
9.234400000000000830e+00 5.444378127747888211e+05
9.255900000000000460e+00 5.515480412753274431e+05
9.277400000000000091e+00 5.593399204499474727e+05
9.298999999999999488e+00 5.676992125833044993e+05
9.320499999999999119e+00 5.764228582829977386e+05
9.342000000000000526e+00 5.853621384636937873e+05
9.363500000000000156e+00 5.943308981924260734e+05
9.385099999999999554e+00 6.031732974976267433e+05
9.406599999999999184e+00 6.117038736939597875e+05
9.428100000000000591e+00 6.198651628409567056e+05
9.449600000000000222e+00 6.276137867253491422e+05
9.471199999999999619e+00 6.349856262263336685e+05
9.492699999999999250e+00 6.420731554925680393e+05
9.514200000000000657e+00 6.489752661830175202e+05
9.535700000000000287e+00 6.558854658831262495e+05
9.557299999999999685e+00 6.629525833789968165e+05
9.578799999999999315e+00 6.703742386479695560e+05
9.600300000000000722e+00 6.783166069469306385e+05
9.621800000000000352e+00 6.869150561452894472e+05
9.643399999999999750e+00 6.962654754057395039e+05
9.664899999999999380e+00 7.064260282322699204e+05
9.686400000000000787e+00 7.173868150380213046e+05
9.707900000000000418e+00 7.290707283219626406e+05
9.729499999999999815e+00 7.413355805326622212e+05
9.750999999999999446e+00 7.540070363809075207e+05
9.772500000000000853e+00 7.669018776148175821e+05
9.794000000000000483e+00 7.798159191787410527e+05
9.815599999999999881e+00 7.925955910924993223e+05
9.837099999999999511e+00 8.050976439188336954e+05
9.858599999999999142e+00 8.172419349200403085e+05
9.880100000000000549e+00 8.290055737590518547e+05
9.901699999999999946e+00 8.403862477988316678e+05
9.923199999999999577e+00 8.514452763209628174e+05
9.944699999999999207e+00 8.622461485731620342e+05
9.966200000000000614e+00 8.728870472720037214e+05
9.987800000000000011e+00 8.835226798027612967e+05
1.000929999999999964e+01 8.942033599636383587e+05
1.003079999999999927e+01 9.050863386715030065e+05
1.005230000000000068e+01 9.162516476009649923e+05
1.007390000000000008e+01 9.277568992888820358e+05
1.009539999999999971e+01 9.396102172833072254e+05
1.011689999999999934e+01 9.517623810855997726e+05
1.013840000000000074e+01 9.641559741977412486e+05
1.016000000000000014e+01 9.766793987844685325e+05
1.018149999999999977e+01 9.891694236497455277e+05
1.020299999999999940e+01 1.001442802699860185e+06
1.022450000000000081e+01 1.013327661822570954e+06
1.024610000000000021e+01 1.024665617644394748e+06
1.026759999999999984e+01 1.035309239745050669e+06
1.028909999999999947e+01 1.045183482679703855e+06
1.031060000000000088e+01 1.054210719683145406e+06
1.033220000000000027e+01 1.062378264725873247e+06
1.035369999999999990e+01 1.069684493753567338e+06
1.037519999999999953e+01 1.076194712747013895e+06
1.039669999999999916e+01 1.081953386760511436e+06
1.041830000000000034e+01 1.087012839601605432e+06
1.043979999999999997e+01 1.091394756794683868e+06
1.046129999999999960e+01 1.095118179963019677e+06
1.048279999999999923e+01 1.098182028566238703e+06
1.050440000000000040e+01 1.100558650040628156e+06
1.052590000000000003e+01 1.102176262447073823e+06
1.054739999999999966e+01 1.102996219080280513e+06
1.056889999999999930e+01 1.102925472090672469e+06
1.059050000000000047e+01 1.101948899715660373e+06
1.061200000000000010e+01 1.100006147322573699e+06
1.063349999999999973e+01 1.097086770608874038e+06
1.065509999999999913e+01 1.093270570711191278e+06
1.067660000000000053e+01 1.088579175944021670e+06
1.069810000000000016e+01 1.083119670117816189e+06
1.071959999999999980e+01 1.076947805419775425e+06
1.074119999999999919e+01 1.070238353677547770e+06
1.076270000000000060e+01 1.063001606601575622e+06
1.078420000000000023e+01 1.055356362217080081e+06
1.080569999999999986e+01 1.047285944364598137e+06
1.082729999999999926e+01 1.038871418982285890e+06
1.084880000000000067e+01 1.030120469496387057e+06
1.087030000000000030e+01 1.021037727488514385e+06
1.089179999999999993e+01 1.011700163045122754e+06
1.091339999999999932e+01 1.002157411372414208e+06
1.093490000000000073e+01 9.924441061690239003e+05
1.095640000000000036e+01 9.826437664520280669e+05
1.097789999999999999e+01 9.728782509185768431e+05
1.099949999999999939e+01 9.631676680985051207e+05
1.102100000000000080e+01 9.535857422785345698e+05
1.104250000000000043e+01 9.441930687488181284e+05
1.106400000000000006e+01 9.349916256975134602e+05
1.108559999999999945e+01 9.259934665350908181e+05
1.110710000000000086e+01 9.172529469163023168e+05
1.112860000000000049e+01 9.087564028039895929e+05
1.115010000000000012e+01 9.005399860290860524e+05
1.117169999999999952e+01 8.925731284371372312e+05
1.119319999999999915e+01 8.848327156664911890e+05
1.121470000000000056e+01 8.773018577763180947e+05
1.123620000000000019e+01 8.698610721748770447e+05
1.125779999999999959e+01 8.624347492176052183e+05
1.127929999999999922e+01 8.548586240012181224e+05
1.130080000000000062e+01 8.470573259828981245e+05
1.132230000000000025e+01 8.388516695887343958e+05
1.134389999999999965e+01 8.301518555962428218e+05
1.136539999999999928e+01 8.208141163243679330e+05
1.138690000000000069e+01 8.107810938114266610e+05
1.140840000000000032e+01 7.999855766211552545e+05
1.142999999999999972e+01 7.884022533305851975e+05
1.145149999999999935e+01 7.760662006645426154e+05
1.147300000000000075e+01 7.629287995569406776e+05
1.149450000000000038e+01 7.490566982999505708e+05
1.151609999999999978e+01 7.345607246671831235e+05
1.153759999999999941e+01 7.194637078818428563e+05
1.155910000000000082e+01 7.038826875341647537e+05
1.158060000000000045e+01 6.879418460508830613e+05
1.160219999999999985e+01 6.716911519542426104e+05
1.162369999999999948e+01 6.553541875548528042e+05
1.164520000000000088e+01 6.390514572974863695e+05
1.166670000000000051e+01 6.229192908215224743e+05
1.168829999999999991e+01 6.071099465572036570e+05
1.170979999999999954e+01 5.917204658591762418e+05
1.173129999999999917e+01 5.768987778182215989e+05
1.175280000000000058e+01 5.626966784693654627e+05
1.177439999999999998e+01 5.490789067940642126e+05
1.179589999999999961e+01 5.360450522798730526e+05
1.181739999999999924e+01 5.234584657328759204e+05
1.183890000000000065e+01 5.112985028360568103e+05
1.186050000000000004e+01 4.993715461542049889e+05
1.188199999999999967e+01 4.876678691469586338e+05
1.190349999999999930e+01 4.760210532879091334e+05
1.192500000000000071e+01 4.644301459382132743e+05
1.194660000000000011e+01 4.529212937513240613e+05
1.196809999999999974e+01 4.413651509341991623e+05
1.198959999999999937e+01 4.299507075842279010e+05
1.201110000000000078e+01 4.186774949856282328e+05
1.203270000000000017e+01 4.076305849895907450e+05
1.205419999999999980e+01 3.968484489672221243e+05
1.207569999999999943e+01 3.864193881367112626e+05
1.209720000000000084e+01 3.765269042069546995e+05
1.211880000000000024e+01 3.670288672829854186e+05
1.214029999999999987e+01 3.581717717301142402e+05
1.216179999999999950e+01 3.499469858278518659e+05
1.218340000000000067e+01 3.423303891462029424e+05
1.220490000000000030e+01 3.353019570940613630e+05
1.222639999999999993e+01 3.288128574456323404e+05
1.224789999999999957e+01 3.228193159234444029e+05
1.226950000000000074e+01 3.172780798483052640e+05
1.229100000000000037e+01 3.120954238959266222e+05
1.231250000000000000e+01 3.073820058478131541e+05
1.233399999999999963e+01 3.029975367747624405e+05
1.235560000000000080e+01 2.990855113092003739e+05
1.237710000000000043e+01 2.955586668250262737e+05
1.239860000000000007e+01 2.924868433562240098e+05
1.242009999999999970e+01 2.899085300038174610e+05
1.244170000000000087e+01 2.878155570717717637e+05
1.246320000000000050e+01 2.861990838927831501e+05
1.248470000000000013e+01 2.850559157961101155e+05
1.250619999999999976e+01 2.843797891173841781e+05
