# energy(eV) alpha
1.035330000000000084e+01 3.643279764851424843e+05
1.037429999999999986e+01 3.588341833300702274e+05
1.039530000000000065e+01 3.528716288325069472e+05
1.041629999999999967e+01 3.464340536205308163e+05
1.043730000000000047e+01 3.395547284975501825e+05
1.045829999999999949e+01 3.322740556750513497e+05
1.047930000000000028e+01 3.244988277394720353e+05
1.050029999999999930e+01 3.162760226538632996e+05
1.052130000000000010e+01 3.073968432297946420e+05
1.054229999999999912e+01 2.979332758237366215e+05
1.056329999999999991e+01 2.878701359417011845e+05
1.058430000000000071e+01 2.771215667839837843e+05
1.060529999999999973e+01 2.657513260025871568e+05
1.062630000000000052e+01 2.537324500815253705e+05
1.064729999999999954e+01 2.412446105219943856e+05
1.066830000000000034e+01 2.285073833233906480e+05
1.068929999999999936e+01 2.156294481812343874e+05
1.071030000000000015e+01 2.027542801504802483e+05
1.073129999999999917e+01 1.902356802584146790e+05
1.075229999999999997e+01 1.782468286628001370e+05
1.077330000000000076e+01 1.667797498788664234e+05
1.079429999999999978e+01 1.561911909953819413e+05
1.081530000000000058e+01 1.463790159525853524e+05
1.083639999999999937e+01 1.374540419402817788e+05
1.085740000000000016e+01 1.294018462903760374e+05
1.087839999999999918e+01 1.222039775635103724e+05
1.089939999999999998e+01 1.158532425366678945e+05
1.092040000000000077e+01 1.102390348084276775e+05
1.094139999999999979e+01 1.053714306300452590e+05
1.096240000000000059e+01 1.011779554974435014e+05
1.098339999999999961e+01 9.764904117423709249e+04
1.100440000000000040e+01 9.461605553213991516e+04
1.102539999999999942e+01 9.217819520028762054e+04
1.104640000000000022e+01 9.020125676289813418e+04
1.106739999999999924e+01 8.862017664134483493e+04
1.108840000000000003e+01 8.749905494415950670e+04
1.110940000000000083e+01 8.673560041252346127e+04
1.113039999999999985e+01 8.637567809133180708e+04
1.115140000000000065e+01 8.639000737622340966e+04
1.117239999999999966e+01 8.675610985784014338e+04
1.119340000000000046e+01 8.756127500822127331e+04
1.121439999999999948e+01 8.872594511743489420e+04
1.123540000000000028e+01 9.028990232200651371e+04
1.125639999999999930e+01 9.217708367468025244e+04
1.127740000000000009e+01 9.448450257762509864e+04
1.129840000000000089e+01 9.705762359577276220e+04
1.131939999999999991e+01 9.996432257238734746e+04
1.134040000000000070e+01 1.031225639970765187e+05
1.136139999999999972e+01 1.064144458601822844e+05
1.138240000000000052e+01 1.098018380722599832e+05
1.140339999999999954e+01 1.131942006880029076e+05
1.142440000000000033e+01 1.164367398177837749e+05
1.144539999999999935e+01 1.195492537410824589e+05
1.146640000000000015e+01 1.223071582433479634e+05
1.148739999999999917e+01 1.247524216948791727e+05
1.150839999999999996e+01 1.267660628906944767e+05
1.152940000000000076e+01 1.283674622537012765e+05
1.155039999999999978e+01 1.294201945239196502e+05
1.157140000000000057e+01 1.300625691298018646e+05
1.159239999999999959e+01 1.302156366819689283e+05
1.161340000000000039e+01 1.299411785793346498e+05
1.163439999999999941e+01 1.292570682751190470e+05
1.165540000000000020e+01 1.282085258155415067e+05
1.167639999999999922e+01 1.269304370780937024e+05
1.169740000000000002e+01 1.254857419880407397e+05
1.171840000000000082e+01 1.239752049436720990e+05
1.173939999999999984e+01 1.224784884436603897e+05
1.176040000000000063e+01 1.210105278641335899e+05
1.178139999999999965e+01 1.196849756930633448e+05
1.180240000000000045e+01 1.184859546832248598e+05
1.182339999999999947e+01 1.173886453199814277e+05
1.184440000000000026e+01 1.163789841103003128e+05
1.186539999999999928e+01 1.155169923310659797e+05
1.188640000000000008e+01 1.146784191658544587e+05
1.190740000000000087e+01 1.139665744791903271e+05
1.192839999999999989e+01 1.132870109483363776e+05
1.194940000000000069e+01 1.126432333107465529e+05
1.197039999999999971e+01 1.120869587149433937e+05
1.199140000000000050e+01 1.115985287955796666e+05
1.201239999999999952e+01 1.111616799008089147e+05
1.203340000000000032e+01 1.107475953300000838e+05
1.205439999999999934e+01 1.104017404657139414e+05
1.207540000000000013e+01 1.100686542859203182e+05
1.209639999999999915e+01 1.097971390747425176e+05
1.211739999999999995e+01 1.095586536425675877e+05
1.213840000000000074e+01 1.093279796584070864e+05
1.215939999999999976e+01 1.092369012689169031e+05
