# energy(eV) alpha
1.050839999999999996e+01 5.033879330255379900e+05
1.052699999999999925e+01 4.931607548346117255e+05
1.054570000000000007e+01 4.829543775252280757e+05
1.056429999999999936e+01 4.727967354748684447e+05
1.058290000000000042e+01 4.627349868960827589e+05
1.060159999999999947e+01 4.527750647875045543e+05
1.062020000000000053e+01 4.429445046653431491e+05
1.063879999999999981e+01 4.332430400300539914e+05
1.065750000000000064e+01 4.238129006576342508e+05
1.067609999999999992e+01 4.146111560975813190e+05
1.069469999999999921e+01 4.057296033307136968e+05
1.071340000000000003e+01 3.971654951335628866e+05
1.073199999999999932e+01 3.889539396998786833e+05
1.075060000000000038e+01 3.810526530785523355e+05
1.076929999999999943e+01 3.734878978882418596e+05
1.078790000000000049e+01 3.662938468248423305e+05
