# energy(eV) alpha
6.275500000000000078e+00 5.329698662665147567e+05
6.296499999999999986e+00 5.353760836315128254e+05
6.317599999999999660e+00 5.378944868140482577e+05
6.338700000000000223e+00 5.404957583002316533e+05
6.359700000000000131e+00 5.431541487127071014e+05
6.380799999999999805e+00 5.458474664158995729e+05
6.401799999999999713e+00 5.485254983538354281e+05
6.422900000000000276e+00 5.511702379473425681e+05
6.443900000000000183e+00 5.537074928384443047e+05
6.464999999999999858e+00 5.561239909464829834e+05
6.486100000000000421e+00 5.583824862267709104e+05
6.507100000000000328e+00 5.604741859294337919e+05
6.528200000000000003e+00 5.624122970850761048e+05
6.549199999999999910e+00 5.642227743115696358e+05
6.570299999999999585e+00 5.659277343214604771e+05
6.591400000000000148e+00 5.675897734228199115e+05
6.612400000000000055e+00 5.692106038194847060e+05
6.633499999999999730e+00 5.708187972379772691e+05
6.654499999999999638e+00 5.724286365369375562e+05
6.675600000000000200e+00 5.740253069668009412e+05
6.696699999999999875e+00 5.756138767008840805e+05
6.717699999999999783e+00 5.771699831497886917e+05
6.738800000000000345e+00 5.787064411272752332e+05
6.759800000000000253e+00 5.802412185420813039e+05
6.780899999999999928e+00 5.818182867358318763e+05
6.801899999999999835e+00 5.834599173111310229e+05
6.823000000000000398e+00 5.852353683406928321e+05
6.844100000000000072e+00 5.871726039296459639e+05
6.865099999999999980e+00 5.892911008738838136e+05
6.886199999999999655e+00 5.916329784655044787e+05
6.907199999999999562e+00 5.941752862479455071e+05
6.928300000000000125e+00 5.969424946967209689e+05
6.949399999999999800e+00 5.999113569656939944e+05
6.970399999999999707e+00 6.030827097620427376e+05
6.991500000000000270e+00 6.064620262409849092e+05
7.012500000000000178e+00 6.100324739710286958e+05
7.033599999999999852e+00 6.138216461157148005e+05
7.054700000000000415e+00 6.178326060563320061e+05
7.075700000000000323e+00 6.220713618013218511e+05
7.096799999999999997e+00 6.265642737442227080e+05
7.117799999999999905e+00 6.313103397046769969e+05
7.138899999999999579e+00 6.363230341607406735e+05
